id,dataset_id,url,filename,status,detail
1,01396e33-2c69-47e5-9381-32e717943b96,https://open.canada.ca/data/dataset/01396e33-2c69-47e5-9381-32e717943b96/resource/4206e804-e90f-499d-8088-a8048a10e77b/download/aia-english.pdf,aia-english.pdf,ok,"72,513 bytes"
2,01396e33-2c69-47e5-9381-32e717943b96,https://open.canada.ca/data/dataset/01396e33-2c69-47e5-9381-32e717943b96/resource/55aa7b2d-c272-4e63-895c-63600f2769a6/download/aia-results-bilingual.json,aia-results-bilingual.json,ok,"18,589 bytes"
3,01396e33-2c69-47e5-9381-32e717943b96,https://open.canada.ca/data/dataset/01396e33-2c69-47e5-9381-32e717943b96/resource/75dddd64-f482-4b6e-a2e0-7f6ab35fef84/download/annex-a-vr-model-peer-review-summary-en.pdf,annex-a-vr-model-peer-review-summary-en.pdf,ok,"356,263 bytes"
4,01396e33-2c69-47e5-9381-32e717943b96,https://open.canada.ca/data/dataset/01396e33-2c69-47e5-9381-32e717943b96/resource/78c0a4b3-a317-4c74-8865-0f9bea620d4f/download/aia-french.pdf,aia-french.pdf,ok,"79,432 bytes"
5,01396e33-2c69-47e5-9381-32e717943b96,https://open.canada.ca/data/dataset/01396e33-2c69-47e5-9381-32e717943b96/resource/a0c8c38a-8ae5-4d5a-8cc6-9731a725abc6/download/annex-a-vr-model-peer-review-summary-fr.pdf,annex-a-vr-model-peer-review-summary-fr.pdf,ok,"379,779 bytes"
6,04556b29-284a-4d2b-8076-928476d64553,https://open.canada.ca/data/dataset/04556b29-284a-4d2b-8076-928476d64553/resource/57848b7f-8d4e-422c-b756-a4a9a49e8ae9/download/aia-results-wp-ext-and-pgwp-sept-2023-bilingual-v3.json,aia-results-wp-ext-and-pgwp-sept-2023-bilingual-v3.json,ok,"35,366 bytes"
7,04556b29-284a-4d2b-8076-928476d64553,https://open.canada.ca/data/dataset/04556b29-284a-4d2b-8076-928476d64553/resource/5f97fc14-c01c-4408-b0eb-075ec5208f31/download/aia-ircc1-eng.pdf,aia-ircc1-eng.pdf,ok,"69,887 bytes"
8,04556b29-284a-4d2b-8076-928476d64553,https://open.canada.ca/data/dataset/04556b29-284a-4d2b-8076-928476d64553/resource/bd5a6571-ddc3-43f5-b2bc-9cee060710fb/download/aia-ircc-1-fr2023.pdf,aia-ircc-1-fr2023.pdf,ok,"76,376 bytes"
9,061ee9d1-a04a-4590-a381-df8527390f68,https://donnees-data.tpsgc-pwgsc.gc.ca/bh1/eiaia-aiaai/eia-ia_aia-ai-v1-eng.html,eia-ia_aia-ai-v1-eng.html,error,"HTTPSConnectionPool(host='donnees-data.tpsgc-pwgsc.gc.ca', port=443): Max retries exceeded with url: /bh1/eiaia-aiaai/eia-ia_aia-ai-v1-eng.html (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
10,061ee9d1-a04a-4590-a381-df8527390f68,https://donnees-data.tpsgc-pwgsc.gc.ca/bh1/eiaia-aiaai/eia-ia_aia-ai-v1-eng.pdf,eia-ia_aia-ai-v1-eng.pdf,error,"HTTPSConnectionPool(host='donnees-data.tpsgc-pwgsc.gc.ca', port=443): Max retries exceeded with url: /bh1/eiaia-aiaai/eia-ia_aia-ai-v1-eng.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
11,061ee9d1-a04a-4590-a381-df8527390f68,https://donnees-data.tpsgc-pwgsc.gc.ca/bh1/eiaia-aiaai/eia-ia_aia-ai-v1-fra.html,eia-ia_aia-ai-v1-fra.html,error,"HTTPSConnectionPool(host='donnees-data.tpsgc-pwgsc.gc.ca', port=443): Max retries exceeded with url: /bh1/eiaia-aiaai/eia-ia_aia-ai-v1-fra.html (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
12,061ee9d1-a04a-4590-a381-df8527390f68,https://donnees-data.tpsgc-pwgsc.gc.ca/bh1/eiaia-aiaai/eia-ia_aia-ai-v1-fra.pdf,eia-ia_aia-ai-v1-fra.pdf,error,"HTTPSConnectionPool(host='donnees-data.tpsgc-pwgsc.gc.ca', port=443): Max retries exceeded with url: /bh1/eiaia-aiaai/eia-ia_aia-ai-v1-fra.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
13,061ee9d1-a04a-4590-a381-df8527390f68,https://donnees-data.tpsgc-pwgsc.gc.ca/bh1/eiaia-aiaai/eia-ia_aia-ai-v1.json,eia-ia_aia-ai-v1.json,error,"HTTPSConnectionPool(host='donnees-data.tpsgc-pwgsc.gc.ca', port=443): Max retries exceeded with url: /bh1/eiaia-aiaai/eia-ia_aia-ai-v1.json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
14,061ee9d1-a04a-4590-a381-df8527390f68,https://donnees-data.tpsgc-pwgsc.gc.ca/bh1/eiaia-aiaai/eia-ia_aia-ai-v2-2-eng.html,eia-ia_aia-ai-v2-2-eng.html,error,"HTTPSConnectionPool(host='donnees-data.tpsgc-pwgsc.gc.ca', port=443): Max retries exceeded with url: /bh1/eiaia-aiaai/eia-ia_aia-ai-v2-2-eng.html (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
15,061ee9d1-a04a-4590-a381-df8527390f68,https://donnees-data.tpsgc-pwgsc.gc.ca/bh1/eiaia-aiaai/eia-ia_aia-ai-v2-2-eng.pdf,eia-ia_aia-ai-v2-2-eng.pdf,error,"HTTPSConnectionPool(host='donnees-data.tpsgc-pwgsc.gc.ca', port=443): Max retries exceeded with url: /bh1/eiaia-aiaai/eia-ia_aia-ai-v2-2-eng.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
16,061ee9d1-a04a-4590-a381-df8527390f68,https://donnees-data.tpsgc-pwgsc.gc.ca/bh1/eiaia-aiaai/eia-ia_aia-ai-v2-2-fra.html,eia-ia_aia-ai-v2-2-fra.html,error,"HTTPSConnectionPool(host='donnees-data.tpsgc-pwgsc.gc.ca', port=443): Max retries exceeded with url: /bh1/eiaia-aiaai/eia-ia_aia-ai-v2-2-fra.html (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
17,061ee9d1-a04a-4590-a381-df8527390f68,https://donnees-data.tpsgc-pwgsc.gc.ca/bh1/eiaia-aiaai/eia-ia_aia-ai-v2-2-fra.pdf,eia-ia_aia-ai-v2-2-fra.pdf,error,"HTTPSConnectionPool(host='donnees-data.tpsgc-pwgsc.gc.ca', port=443): Max retries exceeded with url: /bh1/eiaia-aiaai/eia-ia_aia-ai-v2-2-fra.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
18,061ee9d1-a04a-4590-a381-df8527390f68,https://donnees-data.tpsgc-pwgsc.gc.ca/bh1/eiaia-aiaai/eia-ia_aia-ai-v2-2.json,eia-ia_aia-ai-v2-2.json,error,"HTTPSConnectionPool(host='donnees-data.tpsgc-pwgsc.gc.ca', port=443): Max retries exceeded with url: /bh1/eiaia-aiaai/eia-ia_aia-ai-v2-2.json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
19,123aefbb-c9cb-4243-9be3-7f901daf13f7,https://open.canada.ca/data/dataset/123aefbb-c9cb-4243-9be3-7f901daf13f7/resource/23bbcc79-5007-475f-b70f-aacc43d9cc85/download/oas_eav_acc_finalfr.pdf,oas_eav_acc_finalfr.pdf,ok,"80,694 bytes"
20,123aefbb-c9cb-4243-9be3-7f901daf13f7,https://open.canada.ca/data/dataset/123aefbb-c9cb-4243-9be3-7f901daf13f7/resource/52fbe5b9-6187-49f8-88ec-b9325bda86e9/download/oas_eav_acc_final.pdf,oas_eav_acc_final.pdf,ok,"72,275 bytes"
21,123aefbb-c9cb-4243-9be3-7f901daf13f7,https://open.canada.ca/data/dataset/123aefbb-c9cb-4243-9be3-7f901daf13f7/resource/dd2169f1-f2a4-412d-a488-f02aaeed6e0d/download/oas-eav_aia_v7.json,oas-eav_aia_v7.json,ok,"21,671 bytes"
22,1257e5c1-243f-4ab8-be42-e7433c8ebe70,https://open.canada.ca/data/dataset/1257e5c1-243f-4ab8-be42-e7433c8ebe70/resource/034ed718-1364-413b-84d1-1d82d080015e/download/summary-for-publication-passport-facial-recognition-system-gba-plus.pdf,summary-for-publication-passport-facial-recognition-system-gba-plus.pdf,ok,"187,860 bytes"
23,1257e5c1-243f-4ab8-be42-e7433c8ebe70,https://open.canada.ca/data/dataset/1257e5c1-243f-4ab8-be42-e7433c8ebe70/resource/17389218-1d1a-4292-b29b-b001a605b105/download/analyse-comparative-entre-les-sexes-plus-pour-le-systeme-de-reconnaissance-faciale-du-programme-.pdf,analyse-comparative-entre-les-sexes-plus-pour-le-systeme-de-reconnaissance-faciale-du-programme-.pdf,ok,"188,284 bytes"
24,1257e5c1-243f-4ab8-be42-e7433c8ebe70,https://open.canada.ca/data/dataset/1257e5c1-243f-4ab8-be42-e7433c8ebe70/resource/372b9016-5a9c-46a1-af95-fdc0ab3119c0/download/algorithmic-impact-assessment-passport-program-facial-recognition-system-bilingual.json,algorithmic-impact-assessment-passport-program-facial-recognition-system-bilingual.json,ok,"39,767 bytes"
25,1257e5c1-243f-4ab8-be42-e7433c8ebe70,https://open.canada.ca/data/dataset/1257e5c1-243f-4ab8-be42-e7433c8ebe70/resource/9d45bfac-0e30-4f36-ae8e-b11c4ff9fda5/download/annex-a.-algorithmic-impact-assessment-facial-recognition-system-en.pdf,annex-a.-algorithmic-impact-assessment-facial-recognition-system-en.pdf,ok,"98,581 bytes"
26,1257e5c1-243f-4ab8-be42-e7433c8ebe70,https://open.canada.ca/data/dataset/1257e5c1-243f-4ab8-be42-e7433c8ebe70/resource/bc604193-d419-45d7-818d-f4b76a41094e/download/annex-b.-resultats-de-levaluation-de-lincidence-algorithmique-pdf.pdf,annex-b.-resultats-de-levaluation-de-lincidence-algorithmique-pdf.pdf,ok,"112,428 bytes"
27,240f1dbc-a3b5-46b1-9b5f-d0d3cbec9378,https://open.canada.ca/data/dataset/240f1dbc-a3b5-46b1-9b5f-d0d3cbec9378/resource/62473d4f-d38c-4b35-8adf-784da82bf516/download/aia-document-in-pdf-format-en.pdf,aia-document-in-pdf-format-en.pdf,ok,"98,208 bytes"
28,240f1dbc-a3b5-46b1-9b5f-d0d3cbec9378,https://open.canada.ca/data/dataset/240f1dbc-a3b5-46b1-9b5f-d0d3cbec9378/resource/e88b0b98-5599-45fb-a494-ddb094dbf82e/download/3.1-annex-a-french-peer-review-for-itat-and-ircc-response.pdf,3.1-annex-a-french-peer-review-for-itat-and-ircc-response.pdf,ok,"511,793 bytes"
29,240f1dbc-a3b5-46b1-9b5f-d0d3cbec9378,https://open.canada.ca/data/dataset/240f1dbc-a3b5-46b1-9b5f-d0d3cbec9378/resource/f2d56909-b044-49ea-9759-cb75466c1f41/download/3.0-annex-a-peer-review-for-itat-and-ircc-response.pdf,3.0-annex-a-peer-review-for-itat-and-ircc-response.pdf,ok,"504,287 bytes"
30,240f1dbc-a3b5-46b1-9b5f-d0d3cbec9378,https://open.canada.ca/data/dataset/240f1dbc-a3b5-46b1-9b5f-d0d3cbec9378/resource/f6be66ec-30dc-4ce4-8266-90ffe3e7a680/download/aia-results_mar-25.json,aia-results_mar-25.json,ok,"38,952 bytes"
31,240f1dbc-a3b5-46b1-9b5f-d0d3cbec9378,https://open.canada.ca/data/dataset/240f1dbc-a3b5-46b1-9b5f-d0d3cbec9378/resource/f723a4ed-b63c-420b-abd4-1b88bfd1d877/download/aia-document-in-pdf-format-fr.pdf,aia-document-in-pdf-format-fr.pdf,ok,"109,575 bytes"
32,24d2cab2-6a0d-4234-9239-b6ce102ebabd,https://open.canada.ca/data/dataset/24d2cab2-6a0d-4234-9239-b6ce102ebabd/resource/437a8cc2-da3a-4ed7-abb1-d45dfd7af0e3/download/aia_ei_backlog_reduction.pdf,aia_ei_backlog_reduction.pdf,ok,"62,375 bytes"
33,24d2cab2-6a0d-4234-9239-b6ce102ebabd,https://open.canada.ca/data/dataset/24d2cab2-6a0d-4234-9239-b6ce102ebabd/resource/7a199b11-9b8c-480c-88bd-ec9125b3bfaf/download/aia_ae_reduction_inventaire.pdf,aia_ae_reduction_inventaire.pdf,ok,"152,231 bytes"
34,24d2cab2-6a0d-4234-9239-b6ce102ebabd,https://open.canada.ca/data/dataset/24d2cab2-6a0d-4234-9239-b6ce102ebabd/resource/8c0e7774-3532-48a7-8da9-e93076e3c26d/download/aia-results_second_assesment.json,aia-results_second_assesment.json,ok,"6,005 bytes"
35,44fe9b0d-d730-43cf-ba7e-d952d55f88f2,https://open.canada.ca/data/dataset/44fe9b0d-d730-43cf-ba7e-d952d55f88f2/resource/bbb096b4-5282-4fd9-ad0a-7720781827f2/download/levaluation-de-lincidence-algorithmique-gestion-des-cotisations-et-des-recettes-de-lasfc-gcra.pdf,levaluation-de-lincidence-algorithmique-gestion-des-cotisations-et-des-recettes-de-lasfc-gcra.pdf,ok,"125,927 bytes"
36,44fe9b0d-d730-43cf-ba7e-d952d55f88f2,https://open.canada.ca/data/dataset/44fe9b0d-d730-43cf-ba7e-d952d55f88f2/resource/c33182d7-794d-4fcd-8701-7eef185a1929/download/algorithmic-impact-assessment-cbsa-assessment-and-revenue-management-carm.pdf,algorithmic-impact-assessment-cbsa-assessment-and-revenue-management-carm.pdf,ok,"110,893 bytes"
37,52b8574d-5c95-463b-b375-8edd092cea30,https://open.canada.ca/data/dataset/52b8574d-5c95-463b-b375-8edd092cea30/resource/24df6145-9429-4f21-87ba-1e77d8cb5c71/download/algorithmic-impact-assessment-processus-de-dotation-avec-la-plateforme-knockri-un-outil-devaluat.pdf,algorithmic-impact-assessment-processus-de-dotation-avec-la-plateforme-knockri-un-outil-devaluat.pdf,ok,"134,414 bytes"
38,52b8574d-5c95-463b-b375-8edd092cea30,https://open.canada.ca/data/dataset/52b8574d-5c95-463b-b375-8edd092cea30/resource/4baa87d0-0123-4d51-8de9-271607dd060f/download/algorithmic-impact-assessment-using-artificial-intelligence-ai-to-automate-candidate-evaluation.json,algorithmic-impact-assessment-using-artificial-intelligence-ai-to-automate-candidate-evaluation.json,ok,"76,795 bytes"
39,52b8574d-5c95-463b-b375-8edd092cea30,https://open.canada.ca/data/dataset/52b8574d-5c95-463b-b375-8edd092cea30/resource/f7a43e13-44f3-4d43-b588-97aedb17c3f8/download/algorithmic-impact-assessment-using-artificial-intelligence-ai-to-automate-candidate-evaluations.pdf,algorithmic-impact-assessment-using-artificial-intelligence-ai-to-automate-candidate-evaluations.pdf,ok,"117,761 bytes"
40,5423054a-093c-4239-85be-fa0b36ae0b2e,https://open.canada.ca/aia-eia-js/?lang=en,page_en.html,ok,"6,647 bytes"
41,5423054a-093c-4239-85be-fa0b36ae0b2e,https://open.canada.ca/aia-eia-js/?lang=fr,page_fr.html,ok,"6,647 bytes"
42,5423054a-093c-4239-85be-fa0b36ae0b2e,https://open.canada.ca/data/dataset/5423054a-093c-4239-85be-fa0b36ae0b2e/resource/8d68b5a3-5e61-4e94-9d48-8dc63b6e1ba6/download/aia-en-fr.xlsx,aia-en-fr.xlsx,ok,"92,533 bytes"
43,5423054a-093c-4239-85be-fa0b36ae0b2e,https://open.canada.ca/data/dataset/5423054a-093c-4239-85be-fa0b36ae0b2e/resource/b3bcac90-e633-4c90-9bec-d2bb7202c2c2/download/aiaen.xlsx,aiaen.xlsx,ok,"44,892 bytes"
44,6b429c8e-ee5b-451a-883f-b6180ada9286,https://open.canada.ca/data/dataset/6b429c8e-ee5b-451a-883f-b6180ada9286/resource/19182fb2-ae7a-4775-a7c7-7b8c010d84b9/download/aia-results_json.json,aia-results_json.json,ok,"11,196 bytes"
45,6b429c8e-ee5b-451a-883f-b6180ada9286,https://open.canada.ca/data/dataset/6b429c8e-ee5b-451a-883f-b6180ada9286/resource/2694367e-babf-4d87-a852-827e4178141d/download/1-aia_ei_ml_workload_en.pdf,1-aia_ei_ml_workload_en.pdf,ok,"127,080 bytes"
46,6b429c8e-ee5b-451a-883f-b6180ada9286,https://open.canada.ca/data/dataset/6b429c8e-ee5b-451a-883f-b6180ada9286/resource/4491b7b1-6b15-4398-87a3-59a3d34aef0a/download/1-aia_ei_ml_workload_fr.pdf,1-aia_ei_ml_workload_fr.pdf,ok,"221,677 bytes"
47,6cba99b1-ea2c-4f8a-b954-3843ecd3a7f0,https://open.canada.ca/data/dataset/6cba99b1-ea2c-4f8a-b954-3843ecd3a7f0/resource/3ad57506-42ea-4916-8e5f-d06ea01e449b/download/peer-review-for-advanced-analytics-triage-of-overseas-temporary-resident-visa-applications-engli.pdf,peer-review-for-advanced-analytics-triage-of-overseas-temporary-resident-visa-applications-engli.pdf,ok,"493,325 bytes"
48,6cba99b1-ea2c-4f8a-b954-3843ecd3a7f0,https://open.canada.ca/data/dataset/6cba99b1-ea2c-4f8a-b954-3843ecd3a7f0/resource/7d98e1ba-7e23-4039-8ae2-950462ee9437/download/trv-aia-en-fr-results-24-may-2022.json,trv-aia-en-fr-results-24-may-2022.json,ok,"17,734 bytes"
49,6cba99b1-ea2c-4f8a-b954-3843ecd3a7f0,https://open.canada.ca/data/dataset/6cba99b1-ea2c-4f8a-b954-3843ecd3a7f0/resource/9f4dea84-e7ca-47ae-8b14-0fe2becfe6db/download/trv-aia-en-may-2022.pdf,trv-aia-en-may-2022.pdf,ok,"89,668 bytes"
50,6cba99b1-ea2c-4f8a-b954-3843ecd3a7f0,https://open.canada.ca/data/dataset/6cba99b1-ea2c-4f8a-b954-3843ecd3a7f0/resource/ca92cbd9-948d-46ab-8c4a-095a5f053d58/download/trv-aia-fr-may-2022.pdf,trv-aia-fr-may-2022.pdf,ok,"100,013 bytes"
